term,term_count,doc_count,concept
supports_coordinator,64,34,services
transparent,64,53,NA
twice,64,57,NA
web_page,64,55,NA
within_calendar_days_of,64,47,NA
without_regard,64,53,NA
accessories,65,46,NA
accordance_cfr,65,54,NA
alcohol,65,43,NA
amending,65,55,NA
audited,65,46,NA
care_management_services,65,40,service_coordination
care_providers,65,59,service_provider
chemical,65,42,NA
classification_system,65,45,NA
cms_web_interface_measures,65,20,NA
commenters_recommended,65,50,NA
communication_plan,65,30,NA
cooperation,65,62,NA
cost_centers,65,34,NA
counsel,65,38,NA
cpoe,65,15,NA
delivering,65,57,NA
depend,65,57,NA
developmental_disability,65,47,NA
discontinued,65,46,NA
downloads,65,59,NA
elects,65,53,NA
eqro,65,16,NA
equally,65,57,NA
essentially,65,61,NA
established_policy,65,53,NA
except_provided,65,49,NA
exchange_of,65,48,NA
expires,65,56,NA
family_member,65,63,family
final_report,65,51,NA
findings_of,65,58,NA
freestanding,65,44,NA
governance,65,44,NA
high_priority,65,38,NA
hospice's,65,29,NA
hr_hr,65,33,NA
incentivize,65,56,NA
incomplete,65,55,NA
increase_number_of,65,53,NA
individualized,65,59,NA
inpatient_care,65,44,services
intensity_of,65,59,NA
lab,65,43,NA
legal_representative,65,49,NA
less_days,65,52,NA
liable,65,54,NA
literature,65,53,NA
medicare_eps,65,34,NA
medicare_part_d,65,40,NA
medicare_shared_savings_program,65,48,NA
metrics,65,41,NA
national_average,65,47,NA
new_requirements,65,51,NA
notifying,65,57,NA
nqf_endorsed,65,38,NA
numbers_of,65,61,NA
of_compliance,65,55,NA
of_cpt_code,65,52,NA
of_general,65,63,NA
of_need,65,55,NA
of_network,65,40,NA
of_public,65,59,NA
officials,65,52,NA
overpayment,65,36,NA
patient_assessment,65,53,assessment
patient_family,65,27,family
patient_outcomes,65,55,goals_objectives
payment_based,65,57,NA
per_diem,65,49,NA
per_visit,65,39,NA
placing,65,54,NA
prior_year,65,43,NA
private_duty_nursing,65,51,NA
profession,65,45,NA
projections,65,37,NA
psychotherapy,65,35,NA
quality_measurement,65,51,NA
ratesetting,65,49,NA
receive_public_comments,65,60,NA
reciprocity,65,31,NA
remedē_system,65,3,NA
repeated,65,51,NA
rnhcis,65,26,NA
self_directed,65,40,self_directed
sensitive,65,60,NA
sepsis,65,26,NA
specific_services,65,63,services
specifically_section,65,63,NA
sub,65,52,NA
substantive_changes,65,45,NA
testing_of,65,56,NA
time_frame,65,56,NA
training_programs,65,49,NA
transitions,65,52,NA
update_factor,65,34,NA
variance,65,37,NA
whereby,65,58,NA
without_cc_mcc,65,20,NA
accompanying,66,59,NA
act_eff_apr_popular,66,50,NA
address_of,66,56,NA
alleviate,66,61,NA
analyzing,66,56,NA
anesthesia_services,66,33,services
another_state,66,48,NA
available_public,66,52,NA
based_information,66,62,NA
beginning_cy_reporting_period,66,29,NA
card,66,40,NA
cervical,66,34,NA
chronic_conditions,66,46,NA
citation_part_continues_read,66,37,NA
cms_determines,66,36,NA
collaborate,66,59,NA
compute,66,49,NA
copayments,66,48,NA
counseling_services,66,37,services
deleting,66,57,NA
described_paragraph,66,38,NA
digital,66,49,NA
dosage,66,47,NA
dual,66,45,NA
e_m,66,38,NA
executive_director,66,25,NA
explore,66,59,NA
feasibility_of,66,58,NA
final_rule_actions_final,66,66,NA
geographic,66,48,NA
grievances_appeals,66,38,NA
h_p,66,15,NA
hospital’s,66,39,NA
hours_per,66,48,NA
ineligible,66,49,NA
information_may,66,53,NA
inpatient_stay,66,45,services
medicaid_provider,66,56,service_provider
medicare_part,66,47,NA
mips_quality_measures,66,30,NA
npps,66,36,NA
nqf_endorsement,66,45,NA
number_of_cases,66,35,NA
nutritional,66,54,NA
of_comments,66,60,NA
of_device,66,31,NA
of_final_rule_finalizing,66,50,NA
of_health_care,66,51,NA
partner,66,50,NA
performance_data,66,45,NA
performance_periods,66,51,NA
person_centered,66,56,person_centered_practice
poor,66,54,NA
posting,66,53,NA
primary_care_physician,66,44,service_provider
privileges,66,46,NA
procedures_performed,66,55,NA
proposal_adopt,66,63,NA
provided_rule,66,52,NA
query_of_pdmp_measure,66,22,NA
readmissions_reduction_program,66,39,NA
reimbursement_rate,66,50,NA
removes,66,59,NA
representatives_of,66,56,NA
revised_paragraph,66,39,NA
rule_regarding,66,58,NA
safety_of,66,59,NA
schools,66,43,NA
see_fr,66,45,NA
specified_section,66,53,NA
stage_final_rule,66,45,NA
stated_proposed_rule_believe,66,59,NA
substance_use_disorder_services,66,51,services
supervise,66,57,NA
supervisor,66,47,NA
syndrome,66,44,NA
technique,66,51,NA
thereof,66,52,NA
using_cy,66,58,NA
visitors,66,41,NA
voice,66,47,NA
weighting,66,41,NA
abilities,67,57,NA
accomplish,67,58,NA
applicable_period,67,34,NA
biological,67,58,NA
calculated_based,67,51,NA
can_provide,67,59,NA
capitation_payments,67,37,NA
challenging,67,61,NA
commenters_believed,67,47,NA
company,67,51,NA
competent,67,50,NA
concepts,67,55,NA
cost_savings,67,54,NA
deny,67,56,NA
developers,67,51,NA
difficulty,67,53,NA
directly_indirectly,67,51,NA
discontinue,67,54,NA
disparities,67,45,NA
drive,67,59,NA
effective_july,67,39,NA
ehr_reporting_period_payment,67,31,NA
emergency_medical_services,67,38,services
estimated_average,67,32,NA
expressly,67,54,NA
flexible,67,60,NA
functionality,67,42,NA
general_rule,67,37,NA
group_home,67,49,NA
hemodialysis,67,26,NA
hospital_stay,67,48,NA
hospitals_located,67,36,NA
hospitals_submit,67,46,NA
increasingly,67,63,NA
inflation,67,54,NA
inherent,67,63,NA
intensive,67,61,NA
interpret,67,57,NA
introduction_of,67,49,NA
lowest,67,61,NA
maintain_current,67,53,NA
market_basket_percentage_increase,67,37,NA
meals,67,41,NA
medical_waste,67,9,NA
medicare_certified,67,60,NA
must_made,67,61,NA
necessity,67,61,NA
of_cy_opps,67,51,NA
of_electronic,67,60,NA
of_initial,67,60,NA
of_rights,67,49,dignity
of_services_provided,67,63,services
office_based,67,46,NA
outpatient_setting,67,54,services
percent_of_total,67,47,NA
pertain,67,57,NA
plant,67,38,NA
prisoner,67,9,NA
program_must,67,59,NA
provider_qualifications,67,51,service_provider
qualification,67,51,NA
quality_care,67,62,NA
recognition_of,67,63,NA
refuse,67,54,NA
repealed_section_pertained,67,51,NA
satisfaction,67,60,NA
section_amended_adding_paragraph,67,21,NA
single_payment,67,46,NA
supplemental,67,52,NA
take_place,67,61,NA
technician,67,44,NA
test_subject,67,15,NA
transmitted,67,61,NA
turn,67,60,NA
u.s.c,67,51,NA
unit_of_payment,67,25,NA
valuable,67,64,NA
verbal,67,49,NA
aco's,68,33,NA
act_imd_eff_july,68,51,NA
advance_notice,68,50,NA
aides,68,35,NA
allowed_charges,68,47,NA
app,68,20,NA
automatic,68,54,NA
buildings,68,51,NA
bypass_list,68,17,NA
considers,68,64,NA
consultant,68,50,NA
continue_apply,68,61,NA
core_set,68,38,NA
correcting,68,50,NA
cost_effective,68,57,NA
course_of_treatment,68,51,services
culture,68,51,culture
designated_representative,68,38,NA
eligible_clinicians_groups,68,48,service_provider
experiencing,68,59,NA
g_code,68,35,NA
generator,68,35,NA
hopds,68,35,NA
juvenile,68,23,NA
licenses,68,51,NA
managed,68,62,NA
mvp,68,14,NA
new_revised,68,50,NA
of_four,68,63,NA
of_practice,68,61,NA
participates,68,62,NA
payment_reduction,68,51,NA
payment_weights,68,47,NA
per_discharge,68,34,NA
percentages,68,58,NA
policy_changes,68,58,NA
preceding,68,61,NA
principal,68,59,NA
q,68,55,NA
readers_fy,68,53,NA
receipt,68,56,NA
registries,68,45,NA
required_information,68,51,NA
requirements_apply,68,54,NA
reviews_of,68,53,NA
services_medicare,68,58,services
sma,68,45,NA
specific_requirements,68,65,NA
streamline,68,59,NA
subsections,68,59,NA
telephone_number,68,43,NA
total_estimated,68,52,NA
upon_receipt_of,68,57,NA
volunteer,68,53,NA
within_scope_of,68,60,NA
works,68,55,NA
also_finalizing_proposal,69,68,NA
approximately_percent,69,54,NA
become_available,69,59,NA
board_shall,69,48,NA
bonus_points,69,30,NA
capability,69,55,NA
caps,69,26,NA
care_provider,69,58,service_provider
cognitive,69,59,NA
comprehensive_apc,69,25,NA
conversely,69,55,NA
described_cy,69,54,NA
differentiate,69,63,NA
disposal_site,69,18,NA
eligible_beneficiaries,69,51,NA
enables,69,61,NA
engaging,69,61,NA
exercises,69,51,NA
extent_possible,69,63,NA
figures,69,52,NA
final_rule_fr_adopted,69,61,NA
formats,69,51,NA
fr_proposed,69,65,NA
function_of,69,61,NA
home_infusion_therapy_aos,69,18,NA
home_shall,69,35,NA
household,69,50,NA
implications,69,64,NA
imputed_floor,69,7,NA
independent_of,69,56,NA
individual_must,69,58,NA
information_must,69,56,NA
innovation,69,54,NA
institutions,69,62,NA
invited_public_comment_proposals,69,68,NA
label,69,47,NA
lesser_of,69,55,NA
listed_section,69,48,NA
listing_of,69,47,NA
mailed,69,44,NA
mailing,69,32,NA
measure's,69,60,NA
media,69,52,NA
medicaid_medicare,69,54,NA
medical_decision_making_of,69,23,NA
medically,69,64,NA
mental_health_code,69,52,NA
menu_set,69,17,NA
mother,69,35,NA
named,69,49,NA
of_pub_l,69,54,NA
opps_payments,69,49,NA
outliers,69,44,NA
paperwork_reduction_act_of,69,68,NA
pathology,69,51,NA
patient's_condition,69,51,person
payment_rate_of_approximately,69,48,NA
payment_structure,69,34,NA
plant_cost_certification,69,18,NA
positions,69,50,NA
practicing,69,53,NA
preparedness,69,45,NA
price_of,69,43,NA
proposed_policies,69,61,NA
proposed_rule_fr_stated,69,62,NA
rapid,69,53,NA
refusal,69,41,NA
residing,69,62,NA
responsive,69,63,NA
rule_rule_rule,69,46,NA
rule_rule_rule_rule,69,42,NA
rural_area,69,44,NA
see_rule,69,47,NA
services_delivered,69,54,services
shared_losses,69,28,NA
society,69,58,NA
strengthen,69,59,NA
substantial_clinical_improvement,69,24,NA
technical_assistance,69,60,NA
tier,69,11,NA
unknown,69,54,NA
written_notice_of,69,50,NA
yescarta,69,5,NA
accomplished,70,69,NA
applicant_licensee,70,32,NA
assessment_data,70,52,assessment
barrier,70,53,NA
brief,70,60,NA
cell,70,29,NA
clarifications,70,56,NA
co,70,56,NA
code_list,70,35,NA
completely,70,62,NA
consideration_of_public_comments,70,63,NA
cost_burden,70,34,NA
cost_of_estimated_cost,70,16,NA
covered_professional_services,70,40,services
crisis_intervention,70,35,NA
critical_care,70,37,NA
deductible,70,34,NA
dsh,70,23,NA
elderly,70,57,NA
employers,70,44,NA
enrolling,70,52,NA
enrollment_application,70,34,NA
equipment_items,70,33,NA
estimated_costs,70,54,NA
finalized_policies,70,55,NA
first_time,70,55,NA
foundation,70,55,NA
gain,70,60,NA
general_public,70,58,NA
get,70,60,NA
hitech_act,70,53,NA
hospitalizations,70,56,NA
individual_licensed,70,47,NA
internet,70,64,NA
legislation,70,55,NA
lhd,70,37,NA
ma_plan,70,10,NA
meets_criteria,70,56,NA
note_transfer_of_powers,70,55,NA
of_community,70,61,NA
of_final,70,59,NA
of_final_rule_discuss,70,35,NA
of_primary_care_services,70,21,services
of_restraint_seclusion,70,36,NA
old,70,59,NA
organization_must,70,35,NA
patient_resident,70,41,person
payment_policies,70,62,NA
payments_hospitals,70,51,NA
percutaneous_approach,70,24,NA
person's,70,60,NA
phone,70,59,NA
pihp_may,70,56,NA
prompt,70,64,NA
qualifications_of,70,59,NA
rate_year,70,41,NA
reasonable_necessary,70,51,NA
reimbursable,70,59,NA
remedy,70,48,NA
reserved,70,48,NA
rule_include,70,60,NA
service_furnished,70,51,NA
smhp,70,21,NA
standardized_episode_payment_rate,70,42,NA
unlikely,70,60,NA
used_identify,70,61,NA
workgroup,70,47,NA
written_request,70,55,NA
ability_pay,71,26,NA
accurately_reflect,71,62,NA
act_eff_apr_act,71,64,NA
advise,71,64,NA
ages,71,55,NA
alternatively,71,65,NA
cfc,71,34,NA
chooses,71,63,NA
cms_saa,71,36,NA
cohort,71,35,NA
comparisons,71,55,NA
compiler's_note,71,53,NA
comprehensive_apcs,71,31,NA
conclusion_of,71,59,NA
congregate_facility,71,29,NA
correspond,71,62,NA
cy_national,71,35,NA
discussed_cy_opps_asc,71,63,NA
discussed_detail,71,63,NA
elsewhere,71,62,NA
exclusion_of,71,57,NA
final_rule_finalized,71,62,NA
fit,71,61,NA
fy_proposed,71,44,NA
good_cause,71,45,NA
handbook,71,35,NA
healthy,71,60,NA
helping,71,57,NA
information_collection_requirements,71,57,NA
informed_consent,71,42,NA
instrument,71,52,NA
investigations,71,52,NA
job,71,58,NA
legislative,71,62,NA
may_billed,71,54,NA
means_term_defined_section,71,52,NA
measure_development,71,45,NA
medical_equipment,71,57,NA
meet_requirement,71,64,NA
merely,71,68,NA
methods_of,71,63,NA
mips_data,71,44,NA
must_conform,71,68,NA
noted_believe,71,54,NA
of_act_requires,71,61,NA
of_certain,71,69,NA
of_manual,71,55,NA
of_participation,71,48,NA
ordering_professionals,71,18,NA
parents,71,56,NA
patient_pay_amount,71,33,person
per_month,71,56,NA
phase_of_rulemaking,71,36,NA
procedural,71,54,NA
psychologist,71,54,NA
qualified_health_care_professional,71,38,service_provider
render,71,62,NA
restrictive,71,60,NA
rule_of_regulations,71,60,NA
salary,71,51,NA
services_can,71,65,services
sessions,71,56,NA
short,71,58,NA
sleep,71,34,NA
social_workers,71,49,service_provider
soon_possible,71,59,NA
stated_cy,71,64,NA
suspected,71,54,NA
tep,71,47,NA
varying,71,65,NA
version_school_based_services,71,71,services
violation_of,71,61,NA
waiver_agency,71,24,NA
acquisition,72,53,NA
aligns,72,68,NA
allocation,72,57,NA
allocation_of,72,60,NA
apm_entities,72,41,NA
best_practices,72,58,NA
cases_reporting,72,35,NA
changes_proposed,72,66,NA
chose,72,63,NA
citation,72,47,NA
city,72,38,NA
cms's,72,41,NA
codes_describing,72,45,NA
commenters_also,72,60,NA
consideration_of_comments_finalizing,72,71,NA
current_regulations,72,54,NA
delays,72,62,NA
differs,72,67,NA
duties_of,72,61,NA
ended,72,61,NA
eqr,72,23,NA
experts,72,58,NA
features,72,49,NA
health_department,72,57,NA
ibid,72,46,NA
inadequate,72,57,NA
inappropriately,72,61,NA
increase_of,72,58,NA
initial_assessment,72,47,assessment
initiation_of,72,57,NA
interim_basis,72,54,NA
invited_public_comments_proposal,72,66,NA
licensed_article,72,56,NA
medicaid_enrollees,72,42,NA
meets_requirements,72,57,NA
mfp_adjustment,72,27,NA
mspb_pac,72,11,NA
must_contain,72,64,NA
narrative,72,41,NA
of_drugs,72,46,NA
of_june,72,54,NA
overhead,72,44,NA
peers,72,46,NA
percent_change,72,39,NA
performance_standard,72,26,NA
person_centered_service_plan,72,25,plan_of_service
potential_enrollees,72,33,NA
product_of,72,48,NA
proposed_define,72,60,NA
provide_additional,72,69,NA
qualifies,72,62,NA
refinement,72,47,NA
remained,72,57,NA
rental,72,44,NA
requirements_of_section,72,57,NA
restriction,72,56,NA
rule_finalized,72,58,NA
search,72,44,NA
significant_change,72,62,NA
stakeholder,72,61,NA
started,72,64,NA
successfully_completed,72,51,NA
topped,72,40,NA
uncompensated_care_costs,72,18,NA
using_methodology,72,55,NA
varied,72,66,NA
version_practitioner,72,72,service_provider
wac,72,34,NA
waiver_services,72,57,services
wide,72,59,NA
agrees,73,67,NA
aspect_of,73,65,NA
attempted,73,57,NA
behavioral_health_services,73,61,services
beneficiaries_may,73,66,NA
bundled_payments,73,41,NA
ccn,73,39,NA
ceiling,73,46,NA
closure,73,49,NA
collaborative,73,65,NA
compliance_requirements,73,56,NA
copayment,73,43,NA
depreciation,73,36,NA
duplicate,73,62,NA
encompass,73,67,NA
executive_order,73,54,NA
failure_of,73,61,NA
final_rule_finalizing,73,61,NA
fiscal,73,65,NA
following_table,73,62,NA
full_time,73,58,NA
hardship,73,44,NA
health_vendors,73,34,NA
hours_hours,73,56,NA
imposition_of,73,52,NA
incentive_programs,73,61,NA
later_days,73,60,NA
least_days,73,56,NA
less_equal,73,50,NA
ma_eps,73,23,NA
may_need,73,70,NA
measurement_period,73,29,NA
meet_definition_of,73,63,NA
michigan_medicaid,73,59,NA
mitigate,73,66,NA
new_measure,73,47,NA
none,73,46,NA
notified_of,73,68,NA
of_emergency,73,58,NA
of_providing,73,65,NA
of_right,73,54,NA
office_visit,73,40,NA
payment_determination_subsequent_years,73,54,NA
pchs,73,41,NA
pe_inputs,73,60,NA
phone_number,73,53,NA
physically,73,59,NA
post_acute_care,73,51,NA
previously_adopted,73,54,NA
propose_changes,73,69,NA
provider_agreement,73,46,service_provider
provider_type,73,64,service_provider
significant_changes,73,62,NA
smoking,73,36,NA
submitting_data,73,59,NA
within_months,73,49,NA
activities_of_daily_living,74,63,NA
additional_time,74,68,NA
also_finalized,74,72,NA
announced,74,59,NA
assistants,74,62,NA
assuring,74,65,NA
away,74,63,NA
based_measures,74,44,NA
claimed,74,51,NA
commonly,74,68,NA
conditions_of_participation,74,57,NA
court_order,74,56,NA
data_source,74,54,NA
derive,74,59,NA
developmental_disabilities,74,68,NA
difficulties,74,58,NA
dividing,74,58,NA
economic,74,61,NA
effectiveness,74,66,NA
electronic_reporting,74,47,NA
exceeded,74,65,NA
expansion,74,50,NA
explanation,74,65,NA
facility_may,74,55,NA
fails,74,65,NA
gives,74,65,NA
home_infusion_therapy_accrediting,74,5,NA
inclusive_of,74,64,NA
investigate,74,61,NA
marketing_materials,74,18,NA
may_made,74,59,NA
means_term,74,59,NA
newborn,74,39,NA
opinion,74,47,NA
option_of,74,59,NA
organ,74,46,NA
pihps_pahps,74,50,NA
proposed_codify,74,35,NA
proposed_make,74,70,NA
protection_of,74,65,NA
psychiatrist,74,50,NA
related_costs,74,35,NA
remote,74,56,NA
repayment_mechanism,74,12,NA
sales,74,38,NA
schedules,74,65,NA
seeks,74,68,NA
signs_symptoms,74,57,needs
site_neutral_payment_rate,74,26,NA
status_indicators,74,47,NA
technology_add_payments,74,54,NA
tins,74,38,NA
trigger,74,56,NA
virtual_groups,74,39,NA
accessing,75,66,NA
acquire,75,57,NA
acts,75,66,NA
alter,75,72,NA
attend,75,66,NA
authorizing,75,65,NA
bills,75,55,NA
cells,75,29,NA
clinical_labor,75,46,NA
clubhouse,75,15,NA
concept,75,60,NA
conditions_of,75,69,NA
contents,75,70,NA
coordinator,75,55,NA
correctly,75,66,NA
data_collection_period,75,38,NA
discussed_proposed_rule,75,66,NA
estimated_cost,75,55,NA
existing_regulations,75,64,NA
fiscal_years,75,59,NA
formulary,75,19,NA
given_year,75,60,NA
good_faith,75,52,NA
health_care_professionals,75,60,service_provider
house,75,51,NA
incur,75,60,NA
low_volume_threshold,75,23,NA
march_ifc,75,39,NA
measure_proposed,75,53,NA
medical_practice,75,57,NA
methodology_used,75,55,NA
minus,75,54,NA
mips_eligible_clinicians_groups,75,55,service_provider
networks,75,57,NA
of_cehrt,75,52,NA
pac,75,49,NA
pfs_payment,75,43,NA
preferred,75,55,NA
primary_diagnosis,75,30,NA
public_acts_of_amended,75,46,NA
purposes_of_determining,75,63,NA
radiation,75,37,NA
readers,75,69,NA
receive_services,75,68,services
receiving_services,75,69,services
reflect_changes,75,59,NA
rug_iv,75,20,NA
rvu,75,62,NA
separately_paid,75,59,NA
stored,75,61,NA
substantial_number_of_small,75,52,NA
time_spent,75,53,NA
uncompensated_care,75,36,NA
users,75,53,NA
verifying,75,60,NA
whole_part,75,51,NA
workflows,75,52,NA
accommodations,76,49,NA
adding_paragraph,76,39,NA
allowable_costs,76,53,NA
assesses,76,68,NA
centers_disease_control_prevention,76,67,NA
collection_types,76,25,NA
comorbidities,76,42,NA
concept_of,76,67,NA
controlling,76,66,NA
controls,76,66,NA
counselor,76,45,NA
default,76,55,NA
desired,76,65,NA
discounts,76,29,NA
emphasize,76,64,NA
extraordinary_circumstances,76,52,NA
final_policies,76,60,NA
hospital_compare,76,49,NA
icr,76,42,NA
inclusive,76,69,NA
make_changes,76,72,NA
medicaid_coverage,76,66,NA
normally,76,72,NA
of_certified_ehr_technology,76,40,NA
of_physicians,76,60,service_provider
office_visits,76,51,NA
omb,76,58,NA
opioids,76,41,NA
patient_caregiver,76,66,person
payment_purposes,76,67,NA
payment_suspension,76,9,NA
php_services,76,22,services
pneumonia,76,43,NA
portal,76,37,NA
provider_types,76,55,service_provider
purchase_of,76,56,NA
ratios,76,53,NA
refer_readers_section,76,60,NA
regulatory_requirements,76,65,NA
regulatory_text,76,51,NA
revise_rule,76,67,NA
rule_stated,76,70,NA
said,76,46,NA
section_section,76,69,NA
state_of,76,60,NA
substance_use_disorder_treatment,76,47,services
tax,76,57,NA
transmit,76,56,NA
wage_related_costs,76,15,NA
accountability,77,69,NA
act_pa_mcl,77,61,NA
aforementioned,77,65,NA
arise,77,71,NA
arrange,77,73,NA
attached,77,74,NA
bba,77,41,NA
comment_period,77,69,NA
consistent_rule,77,51,NA
continue_use,77,70,NA
covered_ancillary_services,77,30,services
data_cms,77,63,NA
director_shall,77,53,NA
disciplines,77,53,NA
e.r.o_compiled_mcl_transfer,77,27,NA
furnishes,77,53,NA
hopd,77,43,NA
inpatients,77,59,services
letters,77,57,NA
loss,77,66,NA
minutes_per,77,52,NA
network_provider,77,37,service_provider
of_claims,77,66,NA
omb_control_number,77,57,NA
pahps,77,39,NA
participated,77,62,NA
per_hour,77,51,NA
perspective,77,70,NA
pfs_final_rule,77,71,NA
pihp’s,77,56,NA
public_comments_finalizing_proposal,77,71,NA
reasonable_cost,77,52,NA
rule_clarify,77,66,NA
seclusion,77,39,NA
spend,77,59,NA
subcontractors,77,52,NA
subject_subsection,77,70,NA
substitute,77,63,NA
treatment_options,77,52,decision_making
utilization_data,77,57,NA
validated,77,62,NA
weekly,77,63,NA
activities_of,78,68,NA
additions,78,65,NA
advice,78,56,NA
applicable_performance_period,78,34,NA
catheter,78,52,NA
centers_medicare,78,70,NA
clarity,78,65,NA
compiled_laws_complete_pa,78,78,NA
conflict_of_interest,78,49,conflict_free
continuously,78,68,NA
controlled,78,66,NA
council,78,59,NA
emergency_preparedness_requirements,78,38,NA
final_rule_proposed,78,66,NA
gap,78,58,NA
hcahps_survey,78,20,NA
health_related,78,54,NA
help_ensure,78,68,NA
history_act_eff_nov,78,29,NA
hit,78,43,NA
inaccurate,78,70,NA
inpatient_hospital_services,78,53,services
inventory,78,46,NA
ltc_drg,78,26,NA
ltch_pps_payment_rate,78,20,NA
medicaid_reimbursement,78,65,NA
mi,78,52,NA
o.r_procedures,78,49,NA
of_legislative_council_state,78,78,NA
of_mips,78,58,NA
outlier_payment,78,45,NA
partial_hospitalization_services,78,41,services
pdn,78,28,NA
person_centered_planning,78,60,pcp_process
personnel_qualifications,78,42,NA
publish,78,66,NA
regards,78,68,NA
rehabilitation_services,78,55,services
require_hospitals,78,58,NA
rule_fy,78,57,NA
scored,78,53,NA
section_of_act_states,78,73,NA
service_plan,78,38,plan_of_service
social_work,78,40,NA
sought_comment,78,65,NA
statutory_requirements,78,67,NA
sterilization,78,38,NA
subparagraph,78,51,NA
surface,78,46,NA
surgeon,78,49,NA
topic,78,74,NA
train,78,59,NA
transaction,78,58,NA
transplant,78,35,NA
unclear,78,64,NA
valuation_of,78,51,NA
wednesday_january_page_michigan,78,78,NA
addiction,79,52,NA
adverse,79,61,NA
advisory_committee,79,56,NA
annual_report,79,55,NA
appeared,79,70,NA
beneficiary_may,79,63,person
classes,79,52,NA
colonoscopy,79,15,NA
conference,79,48,NA
consistent_current,79,51,NA
contract_year,79,14,NA
cross,79,55,NA
cy_claims_data,79,53,NA
data_collection_instrument,79,24,NA
department's,79,65,NA
desire,79,67,NA
develop_implement,79,70,NA
develop_maintain,79,47,NA
durable_medical_equipment,79,66,NA
efficient,79,74,NA
eliminated,79,72,NA
emergency_plan,79,43,NA
executed,79,61,NA
fy_payment_determination_subsequent,79,46,NA
hipaa,79,52,NA
holds,79,62,NA
information_submitted,79,61,NA
intention,79,69,NA
leads,79,53,NA
learning,79,71,NA
ltc_drgs,79,20,NA
main,79,68,NA
management_services,79,59,services
mdc,79,31,NA
necessary_ensure,79,70,NA
nurse_practitioner,79,57,service_provider
of_section_of_act,79,70,NA
pac_providers,79,46,service_provider
pace_participants,79,42,NA
patient_assessment_data,79,54,assessment
percutaneous,79,43,NA
po_must,79,48,NA
prepaid_inpatient,79,76,services
proposed_rule_fr_propose,79,77,NA
pursue,79,66,NA
quantity_of,79,59,NA
reiterate,79,66,NA
relief,79,69,NA
safely,79,64,NA
services_available,79,67,services
skin_substitutes,79,9,NA
subject_pra,79,55,NA
supplies_equipment,79,46,NA
surveillance,79,59,NA
systemic,79,65,NA
terminate,79,67,NA
timelines,79,59,NA
title_xix,79,50,NA
transports,79,32,NA
variations,79,70,NA
wage_index_values,79,30,NA
adjustment_year,80,32,NA
advance_of,80,63,NA
age_of,80,74,NA
amended_language,80,4,NA
aos,80,28,NA
budget_neutrality_adjustment,80,36,NA
carried,80,72,NA
central,80,62,NA
characteristics_of,80,72,NA
collection_of_information,80,71,NA
currently_available,80,60,NA
cy_payment,80,63,NA
doors,80,52,NA
eff_july,80,69,NA
feeding,80,50,NA
grouping,80,54,NA
hiv,80,37,NA
home_health_benefit,80,37,NA
hospital_discharge,80,56,NA
hospitalized,80,55,NA
incorrect,80,72,NA
journal_of,80,40,NA
kept,80,69,NA
mat,80,37,NA
may_receive,80,66,NA
mihp,80,34,NA
non_emergency,80,61,NA
of_act_provides,80,71,NA
of_million,80,56,NA
of_national,80,72,NA
paragraph_e,80,57,NA
parts_of,80,72,NA
person_shall,80,68,person
post_form,80,14,NA
rate_setting,80,54,NA
refined,80,66,NA
secretary_may,80,65,NA
sending,80,58,NA
shall_notify,80,68,NA
small_practices,80,35,NA
snf_pps,80,35,NA
state_of_michigan,80,63,NA
stress,80,60,NA
structure_of,80,69,NA
suggestion,80,68,NA
temporarily,80,66,NA
wage_indexes,80,40,NA
waive,80,68,NA
actively,81,64,NA
appeal_rights,81,52,dignity
asked,81,72,NA
asserted,81,63,NA
claims_submitted,81,70,NA
computer,81,52,NA
consensus,81,62,NA
control_number,81,62,NA
cumulative,81,49,NA
dedicated,81,69,NA
deficiency,81,61,NA
documentation_must,81,74,NA
enforcement_of,81,68,NA
estimated_aggregate,81,30,NA
expenditure,81,62,NA
explicit,81,67,NA
extent_of,81,70,NA
federal_rate,81,25,NA
first_payment_year,81,33,NA
half_of,81,68,NA
imd_eff_dec_act,81,66,NA
individual_group,81,70,NA
interim_final_rule_comment,81,61,NA
kit,81,35,NA
labor_related_share,81,21,NA
law_enforcement,81,50,NA
medicaid_programs,81,72,NA
mi_choice,81,43,NA
of_child,81,64,NA
operates,81,71,NA
order_ensure,81,66,NA
parent_organization,81,3,family
patient's_home,81,60,person
percent_increase,81,41,NA
places,81,76,NA
print,81,55,NA
prolonged,81,59,NA
purchasing,81,62,NA
qualified_home,81,34,NA
reside,81,62,NA
series_of,81,69,NA
state_federal,81,72,NA
state_medicaid_agency,81,53,NA
statement_of,81,73,NA
supervising,81,67,NA
take_consideration,81,70,NA
test_results,81,52,NA
therefore_estimate,81,54,NA
total_cost,81,53,NA
true,81,64,NA
urban_hospitals,81,26,NA
vaccine,81,44,NA
weeks,81,62,NA
adding_new,82,66,NA
authorized_representatives,82,41,NA
changes_made,82,75,NA
commenter_suggested,82,59,NA
compliant,82,62,NA
computing,82,58,NA
conform,82,78,NA
cost_category,82,36,NA
costs_incurred,82,70,NA
counted,82,64,NA
cpi_u,82,33,NA
demonstrating,82,73,NA
disclose,82,64,NA
expedited,82,58,NA
facility_based_measurement,82,23,NA
focuses,82,76,NA
item_service,82,49,NA
length_of,82,71,NA
low_volume,82,41,NA
maximize,82,72,NA
may_submit,82,66,NA
medical_conditions,82,70,NA
